facility_id,primary_commodity,country,LOM_in_Buckets,still_operating,price_usd_tonne,2000_clean_coal_value_tonnes,2001_clean_coal_value_tonnes,2002_clean_coal_value_tonnes,2003_clean_coal_value_tonnes,2004_clean_coal_value_tonnes,2005_clean_coal_value_tonnes,2006_clean_coal_value_tonnes,2007_clean_coal_value_tonnes,2008_clean_coal_value_tonnes,2009_clean_coal_value_tonnes,2010_clean_coal_value_tonnes,2011_clean_coal_value_tonnes,2012_clean_coal_value_tonnes,2013_clean_coal_value_tonnes,2014_clean_coal_value_tonnes,2015_clean_coal_value_tonnes,2016_clean_coal_value_tonnes,2017_clean_coal_value_tonnes,2018_clean_coal_value_tonnes,2019_clean_coal_value_tonnes,2020_clean_coal_value_tonnes,2000_coal_mined_value_tonnes,2001_coal_mined_value_tonnes,2002_coal_mined_value_tonnes,2003_coal_mined_value_tonnes,2004_coal_mined_value_tonnes,2005_coal_mined_value_tonnes,2006_coal_mined_value_tonnes,2007_coal_mined_value_tonnes,2008_coal_mined_value_tonnes,2009_coal_mined_value_tonnes,2010_coal_mined_value_tonnes,2011_coal_mined_value_tonnes,2012_coal_mined_value_tonnes,2013_coal_mined_value_tonnes,2014_coal_mined_value_tonnes,2015_coal_mined_value_tonnes,2016_coal_mined_value_tonnes,2017_coal_mined_value_tonnes,2018_coal_mined_value_tonnes,2019_coal_mined_value_tonnes,2020_coal_mined_value_tonnes,2000_commodities_recovery_rate,2001_commodities_recovery_rate,2002_commodities_recovery_rate,2003_commodities_recovery_rate,2004_commodities_recovery_rate,2005_commodities_recovery_rate,2006_commodities_recovery_rate,2007_commodities_recovery_rate,2008_commodities_recovery_rate,2009_commodities_recovery_rate,2010_commodities_recovery_rate,2011_commodities_recovery_rate,2012_commodities_recovery_rate,2013_commodities_recovery_rate,2014_commodities_recovery_rate,2015_commodities_recovery_rate,2016_commodities_recovery_rate,2017_commodities_recovery_rate,2018_commodities_recovery_rate,2019_commodities_recovery_rate,2020_commodities_recovery_rate,2000_commodities_value_tonnes,2001_commodities_value_tonnes,2002_commodities_value_tonnes,2003_commodities_value_tonnes,2004_commodities_value_tonnes,2005_commodities_value_tonnes,2006_commodities_value_tonnes,2007_commodities_value_tonnes,2008_commodities_value_tonnes,2009_commodities_value_tonnes,2010_commodities_value_tonnes,2011_commodities_value_tonnes,2012_commodities_value_tonnes,2013_commodities_value_tonnes,2014_commodities_value_tonnes,2015_commodities_value_tonnes,2016_commodities_value_tonnes,2017_commodities_value_tonnes,2018_commodities_value_tonnes,2019_commodities_value_tonnes,2020_commodities_value_tonnes,2018_commodity_x,2019_commodity_x,2015_id_x,2018_id_x,2019_id_x,2021_id_x,2000_minerals_concentrate_value_tonnes,2001_minerals_concentrate_value_tonnes,2002_minerals_concentrate_value_tonnes,2003_minerals_concentrate_value_tonnes,2004_minerals_concentrate_value_tonnes,2005_minerals_concentrate_value_tonnes,2006_minerals_concentrate_value_tonnes,2007_minerals_concentrate_value_tonnes,2008_minerals_concentrate_value_tonnes,2009_minerals_concentrate_value_tonnes,2010_minerals_concentrate_value_tonnes,2011_minerals_concentrate_value_tonnes,2012_minerals_concentrate_value_tonnes,2013_minerals_concentrate_value_tonnes,2014_minerals_concentrate_value_tonnes,2015_minerals_concentrate_value_tonnes,2016_minerals_concentrate_value_tonnes,2017_minerals_concentrate_value_tonnes,2018_minerals_concentrate_value_tonnes,2019_minerals_concentrate_value_tonnes,2020_minerals_concentrate_value_tonnes,2000_minerals_ore_mined_value_tonnes,2001_minerals_ore_mined_value_tonnes,2002_minerals_ore_mined_value_tonnes,2003_minerals_ore_mined_value_tonnes,2004_minerals_ore_mined_value_tonnes,2005_minerals_ore_mined_value_tonnes,2006_minerals_ore_mined_value_tonnes,2007_minerals_ore_mined_value_tonnes,2008_minerals_ore_mined_value_tonnes,2009_minerals_ore_mined_value_tonnes,2010_minerals_ore_mined_value_tonnes,2011_minerals_ore_mined_value_tonnes,2012_minerals_ore_mined_value_tonnes,2013_minerals_ore_mined_value_tonnes,2014_minerals_ore_mined_value_tonnes,2015_minerals_ore_mined_value_tonnes,2016_minerals_ore_mined_value_tonnes,2017_minerals_ore_mined_value_tonnes,2018_minerals_ore_mined_value_tonnes,2019_minerals_ore_mined_value_tonnes,2020_minerals_ore_mined_value_tonnes,2000_minerals_ore_processed_value_tonnes,2001_minerals_ore_processed_value_tonnes,2002_minerals_ore_processed_value_tonnes,2003_minerals_ore_processed_value_tonnes,2004_minerals_ore_processed_value_tonnes,2005_minerals_ore_processed_value_tonnes,2006_minerals_ore_processed_value_tonnes,2007_minerals_ore_processed_value_tonnes,2008_minerals_ore_processed_value_tonnes,2009_minerals_ore_processed_value_tonnes,2010_minerals_ore_processed_value_tonnes,2011_minerals_ore_processed_value_tonnes,2012_minerals_ore_processed_value_tonnes,2013_minerals_ore_processed_value_tonnes,2014_minerals_ore_processed_value_tonnes,2015_minerals_ore_processed_value_tonnes,2016_minerals_ore_processed_value_tonnes,2017_minerals_ore_processed_value_tonnes,2018_minerals_ore_processed_value_tonnes,2019_minerals_ore_processed_value_tonnes,2020_minerals_ore_processed_value_tonnes
COM00368.00,Gold,Ghana,9.0,1.0,1514.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.835,0.833,0.84,0.88,0.83,0.84,0.834,0.818,0.766,,,,,,,,,,,,,4.27,6.483,5.614,6.597,4.786,5.48,6.857,5.97,5.338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4864000.0,6162417.0,6100615.0,6152571.0,5305791.0,7631852.0,10190371.0,7037887.0,5631707.0,,,,,,,,,,,,,3688000.0,5647341.0,6650421.0,6393748.0,6608457.0,6828460.0,7134985.0,6680083.0,6943145.0
COM00372.00,Copper,Chile,25.0,1.0,2279.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,217400.0,239800.0,248200.0,249800.0,218177.93,210466.86,218631.522,166014.807,166014.807,162386.068,145149.558,124284.309,153314.221,155582.183,166468.4,146963.928,99790.321,78471.48,90718.474,81646.627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67786000.0,82737000.0,76831000.0,87682000.0,,,,,,,,,,,,,,,,,,62042000.0,75875000.0,71224000.0,80604000.0,,,,,,,,,,,,,,,,,
COM00382.00,Copper,Chile,117.0,1.0,2279.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355664.0,355600.0,334306.0,339440.0,435658.0,437393.0,418332.0,404738.0,381224.0,404035.0,403616.0,81.775,82.771,91.975,96.722,471157.0,475339.0,96.664,96.614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COM00383.00,Iron,Mexico,10.0,0.0,145.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,1300000.0,1397500.0,1430000.0,1495000.0,1105000.0,0.0,1170000.0,1040000.0,195000.0,,,,,,,,,,,,,,,,,,1800000.0,2000000.0,2150000.0,2200000.0,2300000.0,1700000.0,0.0,1800000.0,1600000.0,300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COM00386.00,Gold,Canada,6.0,1.0,1185.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86,0.9,0.92,0.92,,,,,,,,,,,,,,,,,,8.336,8.522,9.487,10.637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1381000.0,1688000.0,1812000.0,1875000.0,,,,,,,,,,,,,,,,,,1707000.0,1688000.0,1812000.0,1875000.0,,
COM00387.00,Coal,Russian Federation,10.0,1.0,85.86,,,,,,,,,,,,,200000.0,40000.0,700000.0,2600000.0,2800000.0,3500000.0,3400000.0,2800000.0,,,,,,,,,,,,,,200000.0,40000.0,700000.0,2600000.0,2800000.0,3500000.0,3400000.0,2800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COM00389.00,Coal,United States of America,76.0,1.0,35.37,,,,181440.0,272160.0,1088640.0,997920.0,907200.0,997920.0,1088640.0,907200.0,,,,,,,,,,,,,,181440.0,272160.0,1088640.0,997920.0,907200.0,997920.0,1088640.0,907200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COM00390.00,Iron,United States of America,53.0,0.0,36.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7600000.0,5791468.0,3657769.0,5283444.0,5486654.0,4877026.0,4978630.0,4978630.0,4673816.0,,,,,3048141.0,4369002.0,3048141.0,2844932.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COM00393.00,Coal,Australia,28.0,1.0,33.2,4404000.0,5546000.0,5308000.0,6485000.0,8088000.0,8870000.0,7701000.0,8011000.0,4928000.0,7584000.0,,,,,,,,,,,,4404000.0,5546000.0,5308000.0,6485000.0,8088000.0,8870000.0,7701000.0,8011000.0,4928000.0,7584000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COM00396.00,Silver,Guatemala,8.0,1.0,16.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.146,558.486,255.146,,,,,,,,,,,,,,,,,,,,,,,,,23800.0,22500.0,9400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COM00397.00,Copper,Chile,31.0,1.0,2060.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.662,84.51,134.037,162.925,186.115,188.411,223.111,174.832,153.768,174.066,122.668,99.252,114.305,138.431,136.418,169.275,161.791,267.421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COM00399.00,Coal,Canada,48.0,1.0,43.21,,8400000.0,8000000.0,7900000.0,7800000.0,7800000.0,7600000.0,6900000.0,6900000.0,7000000.0,6600000.0,6300000.0,6100000.0,5600000.0,5195534.0,5955768.0,5475859.0,5713546.0,,,,,8400000.0,8000000.0,7900000.0,7800000.0,7800000.0,7600000.0,6900000.0,6900000.0,7000000.0,6600000.0,6300000.0,6100000.0,5600000.0,5195534.0,5955768.0,5475859.0,5713546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COM00403.00,Iron,Australia,10.0,0.0,151.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1646000.0,2467000.0,2735000.0,3512000.0,3895000.0,3291000.0,3507000.0,2473000.0,2325000.0,,,,,,,,,,,,300000.0,2368000.0,2532000.0,2917000.0,4233000.0,4595000.0,1899000.0,4085000.0,1892000.0,0.0,,,,,,,,,,,,300000.0,2368000.0,2532000.0,2917000.0,4233000.0,4595000.0,1899000.0,4085000.0,1892000.0,0.0
COM00408.00,Coal,United States of America,43.0,1.0,33.2,6985440.0,6985440.0,6894720.0,7257600.0,6894720.0,6985440.0,7439040.0,7166880.0,6804000.0,7348320.0,6894720.0,6804000.0,7257600.0,6985440.0,7076160.0,7257600.0,6531840.0,6531840.0,7620480.0,6713280.0,,6985440.0,6985440.0,6894720.0,7257600.0,6894720.0,6985440.0,7439040.0,7166880.0,6804000.0,7348320.0,6894720.0,6804000.0,7257600.0,6985440.0,7076160.0,7257600.0,6531840.0,6531840.0,7620480.0,6713280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COM00412.00,Iron,Brazil,71.0,1.0,128.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,,410200.0,287000.0,356400.0,357000.0,,,18480.0,403650.0,394670.0,,,,,,,,,,,,,,,,,,500000.0,700000.0,500000.0,600000.0,600000.0,0.0,0.0,30000.0,650000.0,610000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COM00417.00,Nickel,Philippines,14.0,1.0,39012.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,53561.0,54674.0,74678.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470207.0,506477.0,1954343.0,3406802.0,4353698.0,5928637.0,4501229.0,6302992.0,5778290.0,3523620.0,5992559.0,,,,,,,,,,,470207.0,506477.0,1954343.0,3406802.0,4353698.0,5928637.0,4501229.0,6302992.0,5778290.0,3523620.0,5992559.0,,,
COM00422.00,Gold,Australia,4.0,1.0,1292.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9242,0.9214,0.957,0.9556,,,,,,,,,,,,,,,,,,0.064,1.301,1.813,1.892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47931.0,606449.0,868145.0,497578.0,,,,,,,,,,,,,,,,,,70505.0,845180.0,849853.0,865254.0
COM00425.00,Coal,United States of America,16.0,1.0,33.2,2540160.0,1995840.0,2177280.0,2268000.0,2721600.0,2721600.0,2812320.0,2812320.0,3084480.0,3084480.0,2449440.0,2721600.0,2540160.0,2630880.0,2812320.0,2630880.0,1905120.0,1995840.0,1995840.0,1814400.0,,2540160.0,1995840.0,2177280.0,2268000.0,2721600.0,2721600.0,2812320.0,2812320.0,3084480.0,3084480.0,2449440.0,2721600.0,2540160.0,2630880.0,2812320.0,2630880.0,1905120.0,1995840.0,1995840.0,1814400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COM00428.00,Coal,United States of America,38.0,1.0,33.2,14696640.0,14243040.0,14333760.0,14515200.0,13698720.0,13608000.0,13880160.0,13426560.0,13335840.0,13698720.0,13245120.0,12247200.0,11884320.0,12519360.0,12972960.0,13063680.0,12791520.0,13335840.0,12882240.0,12247200.0,,14696640.0,14243040.0,14333760.0,14515200.0,13698720.0,13608000.0,13880160.0,13426560.0,13335840.0,13698720.0,13245120.0,12247200.0,11884320.0,12519360.0,12972960.0,13063680.0,12791520.0,13335840.0,12882240.0,12247200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COM00429.00,Silver,Mexico,467.0,1.0,14.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5e-05,2.3e-05,2.3e-05,2.7e-05,,,,,,,,,,,0.679,0.699,1017.918,858.849,747.945,645.349,569.769,442.593,449.765,468.107,428.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2554000.0,2584000.0,2738000.0,2703000.0,2625000.0,2410000.0,2373000.0,2447000.0,2443000.0,,,,,,,,,,,,,2554000.0,2584000.0,2738000.0,2703000.0,2625000.0,2410000.0,2373000.0,2447000.0,2443000.0,,
COM00431.00,Copper,DR Congo,14.0,1.0,7459.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.73,0.89,0.92,0.9,,,,,,,,,,,,,,,,,,8712.0,80177.0,92353.0,47508.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3725000.0,6521000.0,8068000.0,5425000.0,,,,,,,,,,,,,,,,,,835000.0,7122000.0,8068000.0,5425000.0,,,,,,,,,,
COM00436.00,Copper,Chile,13.0,1.0,6764.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67732.0,148026.0,117052.0,118078.0,133000.0,128170.0,121012.0,125009.0,121712.0,122737.0,107247.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COM00448.00,Coal,Canada,33.0,1.0,35.37,,,,1800000.0,2100000.0,2600000.0,2600000.0,2400000.0,1800000.0,3100000.0,3200000.0,3500000.0,3300000.0,5200000.0,5047207.0,5211864.0,5104814.0,5044032.0,,,,,,,1800000.0,2100000.0,2600000.0,2600000.0,2400000.0,1800000.0,3100000.0,3200000.0,3500000.0,3300000.0,5200000.0,5047207.0,5211864.0,5104814.0,5044032.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COM00484.00,Copper,Australia,31.0,1.0,7534.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.685,30.938,30.116,43.427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1354026.0,1705622.0,1703886.0,2443716.0,1739111.0,1807866.0,,,,,,,,,,,,,,,,1597026.0,1566511.0,1668080.0,1766157.0,1262975.0,1562232.0,,,,,
COM00486.00,Gold,Canada,13.0,1.0,847.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.369972,0.313484,0.241203,0.360855,,0.663677,0.465471,0.426478,0.465705,0.499392,0.497033,0.40842,,,,,,,,,,1.625,4.212,5.218,3.834,0.0,0.589,2.842,3.267,3.416,3.366,3.429,3.987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1118543.0,2614645.0,2781564.0,2476515.0,0.0,527654.0,2116777.0,2312567.0,2545300.0,2572014.0,2624682.0,2784524.0,,,,,,,,,,1118543.0,2614645.0,2781564.0,2476515.0,0.0,527654.0,2116777.0,2312567.0,2545300.0,2572014.0,2624682.0,2784524.0,
COM00489.00,Coal,Australia,50.0,1.0,33.2,9927000.0,11226000.0,10954000.0,10265000.0,10877000.0,13306000.0,14534000.0,14704000.0,12074000.0,13370000.0,13336000.0,10718000.0,10006000.0,12442000.0,14660000.0,17020000.0,17992000.0,14710000.0,15922000.0,17126000.0,,9927000.0,11226000.0,10954000.0,10265000.0,10877000.0,13306000.0,14534000.0,14704000.0,12074000.0,13370000.0,13336000.0,10718000.0,10006000.0,12442000.0,14660000.0,17020000.0,17992000.0,14710000.0,15922000.0,17126000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COM00491.00,Aluminium,Australia,51.0,1.0,2501.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6245000.0,7185000.0,7190000.0,7246000.0,7944000.0,8029000.0,6528000.0,7497000.0,9091000.0,11201000.0,12540000.0,,,,,,,,,,,6245000.0,7185000.0,7190000.0,7246000.0,7944000.0,8029000.0,6528000.0,7497000.0,9091000.0,11201000.0,12540000.0,,
COM00496.00,Copper,Indonesia,54.0,1.0,2279.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.862,120.68,139.318,140.894,43.573,97.522,51.71,73.936,34.019,85.049,56.699,40.823,24.437,32.318,32.035,34.927,30.079,44.055,68.492,24.466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COM00502.00,Coal,Australia,33.0,0.0,33.2,6498000.0,7252000.0,4880000.0,5050000.0,5718000.0,5424000.0,5220000.0,4924000.0,4220000.0,5524000.0,4796000.0,5434000.0,2822000.0,5046000.0,5930000.0,6588000.0,2658000.0,,,,,6498000.0,7252000.0,4880000.0,5050000.0,5718000.0,5424000.0,5220000.0,4924000.0,4220000.0,5524000.0,4796000.0,5434000.0,2822000.0,5046000.0,5930000.0,6588000.0,2658000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COM00503.00,Coal,Australia,94.0,1.0,85.86,,,,,,,,,,,,,3160000.0,3110000.0,2830000.0,2390000.0,2450000.0,2500000.0,,,,,,,,,,,,,,,,3160000.0,3110000.0,2830000.0,2390000.0,2450000.0,2500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COM00506.00,Gold,Argentina,12.0,1.0,1008.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.766,0.678,0.684,0.755,0.725,0.622,0.612,0.596,,,,,,,,,,,,,,4.462,4.203,4.94,4.581,3.742,5.611,5.619,5.109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3294175.0,8845992.0,7580950.0,9720842.0,4005487.0,6843580.0,7675814.0,8387882.0,,,,,,,,,,,,,,3370057.0,7528690.0,7578156.0,7742140.0,6568912.0,6775855.0,7536115.0,7570007.0,,,,
COM00509.00,Aluminium,China,43.0,1.0,1783.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339000.0,199000.0,167300.0,176000.0,,,887300.0,774400.0,824000.0,1061800.0,810000.0,1080000.0,651000.0,1312000.0,1468000.0,1410000.0,2092000.0,1921000.0,,,,339000.0,199000.0,167300.0,176000.0,,,887300.0,774400.0,824000.0,1061800.0,810000.0,1080000.0,651000.0,1312000.0,1468000.0,1410000.0,2092000.0,1921000.0,
COM00512.00,Coal,Australia,19.0,1.0,55.48,,,,,,,563000.0,997000.0,1266000.0,1690000.0,2200000.0,2303000.0,2662000.0,3530000.0,2750000.0,2821000.0,2888000.0,3055000.0,3286000.0,3330000.0,2210000.0,,,,,,,708000.0,1388000.0,1501000.0,1902000.0,2441000.0,2620000.0,3129000.0,3716000.0,3518000.0,3076000.0,3681000.0,3762000.0,3722000.0,3372000.0,2450000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COM00516.00,Gold,United States of America,184.0,1.0,1292.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.751,0.81,0.786,,,,,,,,,,,,,,,,,,,3.686,4.099,4.544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2710000.0,2780000.0,3217000.0,,,,,,,,,,,,,,,,,,,1836000.0,2392000.0,3204000.0,
COM00517.00,Gold,Australia,6.0,1.0,1328.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.464,1.108,1.477,1.217,1.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76637.0,220515.0,256583.0,249486.0,229514.0,,,,,,,,,,,,,,,,,78730.0,167156.0,230893.0,213845.0,227787.0
COM00521.00,Coal,United States of America,8.0,1.0,59.08,,,,,,,,,,,,,,,,2449440.0,2721600.0,5533920.0,5715360.0,5352480.0,,,,,,,,,,,,,,,,,2449440.0,2721600.0,5533920.0,5715360.0,5352480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COM00530.00,Other (poly)-metallic,United States of America,45.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8948.017,8438.179,9306.355,10091.069,12700.586,14514.956,16782.918,17690.102,18143.695,12246.994,18143.695,17236.51,15422.141,13607.771,13607.771,11339.809,4535.924,5443.108,6350.293,5443.108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COM00533.00,Gold,Mexico,24.0,1.0,847.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.776034,2.406244,2.8555,2.172595,,,,,,,,,,,6.277,8.657,10.935,11.492,6.885,8.477,19.249,14.912,18.087,15.621,43.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16616000.0,21020000.0,24641000.0,14363000.0,22305000.0,22875000.0,25159000.0,26027000.0,22157000.0,,,,,,,,,,,,,16616000.0,21020000.0,24641000.0,14363000.0,22305000.0,22875000.0,25159000.0,26027000.0,22157000.0,,
